Config_FD,N_FD,Rumore_%,Fold,Seed,Modello,IM,IP,IH,IH_min,IM_FD1,IM_FD2,IM_FD3,IM_FD4,Colonne_sporcate,Righe_train,Righe_train_sporcate,Righe_test,Righe_test_modificate,Accuracy,Precision,Recall,F1_weighted,F1_macro,Tempo_s,Iterazioni,Tempo_lavoro_s,Baseline_condivisa
C2,2,10,2,1210,Random Forest,122619,42963,4058,4000,2024,120595,,,11,44514,4451,22256,0,0.9751976994967649,0.9751554053840045,0.9751976994967649,0.9751489232015442,0.975148425666078,17.9,,299.5,False
C2,2,10,2,1210,Decision Tree,122619,42963,4058,4000,2024,120595,,,11,44514,4451,22256,0,0.9694464414090582,0.9694088722399004,0.9694464414090582,0.9694229411490899,0.96942236645422,9.2,,299.5,False
C2,2,10,2,1210,Neural Network,122619,42963,4058,4000,2024,120595,,,11,44514,4451,22256,0,0.9658968368080517,0.9658721343891254,0.9658968368080517,0.9658783590413964,0.9658777366817484,267.0,145.0,299.5,False
C3,3,10,0,1010,Logistic Regression,276783,44437,4507,4206,2038,121812,153034,,13,44513,4451,22257,0,0.8657051714067484,0.8651026924720993,0.8657051714067484,0.8652191122579176,0.8652202770225585,4.6,273.0,274.7,False
C3,3,10,0,1010,Random Forest,276783,44437,4507,4206,2038,121812,153034,,13,44513,4451,22257,0,0.9743002201554567,0.9743205970055491,0.9743002201554567,0.9742240110277601,0.9742243351290121,18.5,,274.7,False
C3,3,10,0,1010,Decision Tree,276783,44437,4507,4206,2038,121812,153034,,13,44513,4451,22257,0,0.9680549939344926,0.9679970329740224,0.9680549939344926,0.967982740498037,0.9679831675851803,9.1,,274.7,False
C3,3,10,0,1010,Neural Network,276783,44437,4507,4206,2038,121812,153034,,13,44513,4451,22257,0,0.9670665408635486,0.9670017127867365,0.9670665408635486,0.9670105794777869,0.9670110817689557,241.5,131.0,274.7,False
C3,3,10,1,1110,Logistic Regression,274456,44396,4541,4203,1788,119719,153056,,13,44513,4451,22257,0,0.8688053196747091,0.868232955539389,0.8688053196747091,0.8683013804404563,0.8683011133177729,4.2,271.0,262.5,False
C3,3,10,1,1110,Random Forest,274456,44396,4541,4203,1788,119719,153056,,13,44513,4451,22257,0,0.9755582513366581,0.9755238069607852,0.9755582513366581,0.9755023112452738,0.9755023161359556,17.5,,262.5,False
C3,3,10,1,1110,Decision Tree,274456,44396,4541,4203,1788,119719,153056,,13,44513,4451,22257,0,0.9674259783438918,0.967409399453556,0.9674259783438918,0.9674170149539453,0.9674169967423409,9.4,,262.5,False
C3,3,10,1,1110,Neural Network,274456,44396,4541,4203,1788,119719,153056,,13,44513,4451,22257,0,0.9693579548007368,0.9693438410481325,0.9693579548007368,0.9692722771364694,0.9692723568695832,230.3,126.0,262.5,False
C3,3,10,2,1210,Logistic Regression,273415,44463,4513,4205,2024,120595,150906,,13,44514,4451,22256,0,0.8644859813084113,0.8638990096962794,0.8644859813084113,0.8640498114687675,0.8640487491855071,4.9,292.0,277.5,False
C3,3,10,2,1210,Random Forest,273415,44463,4513,4205,2024,120595,150906,,13,44514,4451,22256,0,0.9751078360891445,0.9750690911303196,0.9751078360891445,0.9750549168904571,0.9750545054154014,17.8,,277.5,False
C3,3,10,2,1210,Decision Tree,273415,44463,4513,4205,2024,120595,150906,,13,44514,4451,22256,0,0.971108914450036,0.9710752927599177,0.971108914450036,0.9710880217384658,0.971087461872197,9.2,,277.5,False
C3,3,10,2,1210,Neural Network,273415,44463,4513,4205,2024,120595,150906,,13,44514,4451,22256,0,0.9679187634795111,0.9678806235897205,0.9679187634795111,0.9678901280748615,0.9678895720422732,244.6,133.0,277.5,False
C4,4,10,1,1110,Logistic Regression,825639,44513,4605,4344,1788,119719,153056,553626,18,44513,4451,22257,0,0.864941366761019,0.8641717932719175,0.864941366761019,0.8643039550950048,0.864303675210534,4.5,274.0,246.0,False
C4,4,10,1,1110,Random Forest,825639,44513,4605,4344,1788,119719,153056,553626,18,44513,4451,22257,0,0.9761872669272589,0.9761516159918135,0.9761872669272589,0.9761347133616445,0.9761347024779925,16.9,,246.0,False
C4,4,10,1,1110,Decision Tree,825639,44513,4605,4344,1788,119719,153056,553626,18,44513,4451,22257,0,0.9680100642494496,0.9679819292415668,0.9680100642494496,0.9679939899637814,0.9679939845430819,8.5,,246.0,False
C4,4,10,1,1110,Neural Network,825639,44513,4605,4344,1788,119719,153056,553626,18,44513,4451,22257,0,0.9694927438558656,0.9694174045365597,0.9694927438558656,0.9694295681046353,0.9694296337292154,214.8,117.0,246.0,False
C4,4,10,0,1010,Logistic Regression,841444,44513,4577,4349,2038,121812,153034,567341,18,44513,4451,22257,0,0.8628746012490452,0.8621942114960194,0.8628746012490452,0.8623327253117165,0.8623339621461004,5.3,302.0,286.4,False
C4,4,10,0,1010,Random Forest,841444,44513,4577,4349,2038,121812,153034,567341,18,44513,4451,22257,0,0.973671204564856,0.9736577287400401,0.973671204564856,0.9735981716183284,0.9735985203756563,18.0,,286.4,False
C4,4,10,0,1010,Decision Tree,841444,44513,4577,4349,2038,121812,153034,567341,18,44513,4451,22257,0,0.967785415824235,0.9677159004406005,0.967785415824235,0.967742592106639,0.9677430441949089,8.1,,286.4,False
C4,4,10,0,1010,Neural Network,841444,44513,4577,4349,2038,121812,153034,567341,18,44513,4451,22257,0,0.9661230174776475,0.9660646731063649,0.9661230174776475,0.9660364550318131,0.9660369111012941,253.8,139.0,286.4,False
C1,1,15,0,1015,Logistic Regression,2288,2627,437,437,2288,,,,10,44513,6676,22257,0,0.9283820820416049,0.9281494469552932,0.9283820820416049,0.9281287403823021,0.9281295558042519,3.5,185.0,276.7,False
C1,1,15,0,1015,Random Forest,2288,2627,437,437,2288,,,,10,44513,6676,22257,0,0.9726378218088692,0.9726289812052943,0.9726378218088692,0.9725461558008074,0.9725465104741391,18.5,,276.7,False
C1,1,15,0,1015,Decision Tree,2288,2627,437,437,2288,,,,10,44513,6676,22257,0,0.9660780877926046,0.9660160999744607,0.9660780877926046,0.9660392054084885,0.9660396567463156,7.9,,276.7,False
C1,1,15,0,1015,Neural Network,2288,2627,437,437,2288,,,,10,44513,6676,22257,0,0.9661230174776475,0.9660977585938348,0.9661230174776475,0.9660171175043317,0.966017511715419,246.0,132.0,276.7,False
C4,4,10,2,1210,Logistic Regression,830192,44514,4593,4360,2024,120595,150906,559501,18,44514,4451,22256,0,0.8656092739036664,0.8649791809422568,0.8656092739036664,0.8651735644341297,0.8651726580424342,4.6,299.0,360.7,False
C4,4,10,2,1210,Random Forest,830192,44514,4593,4360,2024,120595,150906,559501,18,44514,4451,22256,0,0.9751078360891445,0.9750646669214257,0.9751078360891445,0.975057307104076,0.9750568355072946,16.2,,360.7,False
C4,4,10,2,1210,Decision Tree,830192,44514,4593,4360,2024,120595,150906,559501,18,44514,4451,22256,0,0.9690869877785766,0.9690739358221871,0.9690869877785766,0.9690785859369159,0.9690780371109631,9.1,,360.7,False
C4,4,10,2,1210,Neural Network,830192,44514,4593,4360,2024,120595,150906,559501,18,44514,4451,22256,0,0.966391085549964,0.9663306742823756,0.966391085549964,0.9663466103459931,0.966346042244082,329.5,177.0,360.7,False
C1,1,15,2,1215,Logistic Regression,2225,2635,475,475,2225,,,,10,44514,6677,22256,0,0.9286933860531992,0.9284521788063967,0.9286933860531992,0.928502972382673,0.9285020107408297,3.2,172.0,268.0,False
C1,1,15,2,1215,Random Forest,2225,2635,475,475,2225,,,,10,44514,6677,22256,0,0.9741642703091301,0.9741120843532336,0.9741642703091301,0.974113052299226,0.9741126288555982,18.7,,268.0,False
C1,1,15,2,1215,Decision Tree,2225,2635,475,475,2225,,,,10,44514,6677,22256,0,0.9667505391804457,0.9667116122624057,0.9667505391804457,0.9667279686369556,0.9667273339373693,7.1,,268.0,False
C1,1,15,2,1215,Neural Network,2225,2635,475,475,2225,,,,10,44514,6677,22256,0,0.9669751976994968,0.9669445521042654,0.9669751976994968,0.9669543620348897,0.9669536767753749,238.1,124.0,268.0,False
C1,1,15,1,1115,Logistic Regression,2563,2851,477,477,2563,,,,10,44513,6676,22257,0,0.9300894100732354,0.9299023540510024,0.9300894100732354,0.9298569788838048,0.9298570014633392,2.6,150.0,301.0,False
C1,1,15,1,1115,Random Forest,2563,2851,477,477,2563,,,,10,44513,6676,22257,0,0.9736262748798131,0.973576459013016,0.9736262748798131,0.9735610715949393,0.9735610939636994,19.0,,301.0,False
C1,1,15,1,1115,Decision Tree,2563,2851,477,477,2563,,,,10,44513,6676,22257,0,0.9682347126746641,0.9682123425387035,0.9682347126746641,0.9682211810932739,0.9682211131828493,7.4,,301.0,False
C1,1,15,1,1115,Neural Network,2563,2851,477,477,2563,,,,10,44513,6676,22257,0,0.9680549939344926,0.9680242183095705,0.9680549939344926,0.9679956208149408,0.967995723776317,271.1,146.0,301.0,False
C2,2,15,1,1115,Logistic Regression,177723,44056,6114,6047,2563,175160,,,11,44513,6676,22257,0,0.8286381812463495,0.8274094252115387,0.8286381812463495,0.8278060173973049,0.8278056352349086,4.3,267.0,287.2,False
C2,2,15,1,1115,Random Forest,177723,44056,6114,6047,2563,175160,,,11,44513,6676,22257,0,0.9731320483443411,0.9730776038140012,0.9731320483443411,0.9730656687307825,0.9730656874510142,20.4,,287.2,False
C2,2,15,1,1115,Decision Tree,177723,44056,6114,6047,2563,175160,,,11,44513,6676,22257,0,0.9661230174776475,0.9661293459912341,0.9661230174776475,0.966122887760016,0.9661229484095163,8.3,,287.2,False
C2,2,15,1,1115,Neural Network,177723,44056,6114,6047,2563,175160,,,11,44513,6676,22257,0,0.9679202048793638,0.9679004836614585,0.9679202048793638,0.9678319679813544,0.9678320651970898,253.2,137.0,287.2,False
C2,2,15,0,1015,Logistic Regression,175700,44325,6118,6069,2288,173412,,,11,44513,6676,22257,0,0.8326818529002111,0.8318085325665661,0.8326818529002111,0.8320595536428864,0.8320613563658407,4.5,255.0,315.5,False
C2,2,15,0,1015,Random Forest,175700,44325,6118,6069,2288,173412,,,11,44513,6676,22257,0,0.9719189468481826,0.9718987334961038,0.9719189468481826,0.9718379913120815,0.9718383502219943,20.9,,315.5,False
C2,2,15,0,1015,Decision Tree,175700,44325,6118,6069,2288,173412,,,11,44513,6676,22257,0,0.9654041425169609,0.9653098058514753,0.9654041425169609,0.9653243585482515,0.965324798953134,9.0,,315.5,False
C2,2,15,0,1015,Neural Network,175700,44325,6118,6069,2288,173412,,,11,44513,6676,22257,0,0.9637417441703734,0.9636669236905261,0.9637417441703734,0.9636746235089788,0.9636750953935447,280.3,151.0,315.5,False
C3,3,15,0,1015,Logistic Regression,401310,44513,6792,6298,2288,173412,225778,,13,44513,6676,22257,0,0.8336703059711551,0.832682065148408,0.8336703059711551,0.8329660437437907,0.832967726176426,4.7,287.0,313.8,False
C3,3,15,0,1015,Random Forest,401310,44513,6792,6298,2288,173412,225778,,13,44513,6676,22257,0,0.9721435952733971,0.9721224405248167,0.9721435952733971,0.9720629124980322,0.9720632662271438,20.1,,313.8,False
C3,3,15,0,1015,Decision Tree,401310,44513,6792,6298,2288,173412,225778,,13,44513,6676,22257,0,0.9658085096823471,0.9657253243325409,0.9658085096823471,0.9657329478644319,0.9657333998113014,9.3,,313.8,False
C3,3,15,0,1015,Neural Network,401310,44513,6792,6298,2288,173412,225778,,13,44513,6676,22257,0,0.9641011816507167,0.9640541373458483,0.9641011816507167,0.9640567978197546,0.9640573241943841,278.7,151.0,313.8,False
C2,2,15,2,1215,Logistic Regression,177261,44284,6116,6055,2225,175036,,,11,44514,6677,22256,0,0.8281362329259525,0.827212598400246,0.8281362329259525,0.8274952723099399,0.8274939949607175,4.2,272.0,318.9,False
C2,2,15,2,1215,Random Forest,177261,44284,6116,6055,2225,175036,,,11,44514,6677,22256,0,0.9747483824586628,0.9747026812019941,0.9747483824586628,0.9746900676307392,0.9746896603769187,19.9,,318.9,False
C2,2,15,2,1215,Decision Tree,177261,44284,6116,6055,2225,175036,,,11,44514,6677,22256,0,0.9670650611071172,0.9670098091207604,0.9670650611071172,0.967033851017554,0.9670332865348966,9.0,,318.9,False
C2,2,15,2,1215,Neural Network,177261,44284,6116,6055,2225,175036,,,11,44514,6677,22256,0,0.967020129403307,0.9669598659468743,0.967020129403307,0.9669818573254266,0.9669812085975119,284.9,154.0,318.9,False
C3,3,15,1,1115,Logistic Regression,400985,44509,6790,6305,2563,175160,223395,,13,44513,6676,22257,0,0.830300579592937,0.8289657706482134,0.830300579592937,0.8293931597436933,0.8293927820158192,4.3,254.0,273.3,False
C3,3,15,1,1115,Random Forest,400985,44509,6790,6305,2563,175160,223395,,13,44513,6676,22257,0,0.9733117670845127,0.973255052409915,0.9733117670845127,0.97324623642075,0.9732462390314888,18.8,,273.3,False
C3,3,15,1,1115,Decision Tree,400985,44509,6790,6305,2563,175160,223395,,13,44513,6676,22257,0,0.9666621736981624,0.9666415822628718,0.9666621736981624,0.9666491794897614,0.9666491832336984,9.8,,273.3,False
C3,3,15,1,1115,Neural Network,400985,44509,6790,6305,2563,175160,223395,,13,44513,6676,22257,0,0.965898369052433,0.9660546706670686,0.965898369052433,0.9658007752319528,0.9658008608095354,239.3,132.0,273.3,False
C3,3,15,2,1215,Logistic Regression,389213,44512,6771,6310,2225,175036,212094,,13,44514,6677,22256,0,0.8294841840402588,0.828715786616869,0.8294841840402588,0.8289492180409245,0.8289478341432257,4.1,254.0,316.4,False
C3,3,15,2,1215,Random Forest,389213,44512,6771,6310,2225,175036,212094,,13,44514,6677,22256,0,0.9742092020129404,0.9741631689762464,0.9742092020129404,0.9741481597973171,0.9741477131698992,18.1,,316.4,False
C3,3,15,2,1215,Decision Tree,389213,44512,6771,6310,2225,175036,212094,,13,44514,6677,22256,0,0.9663012221423436,0.9662551699015224,0.9663012221423436,0.9662740042959458,0.9662734446839896,10.7,,316.4,False
C3,3,15,2,1215,Neural Network,389213,44512,6771,6310,2225,175036,212094,,13,44514,6677,22256,0,0.9651329978432782,0.9650730169856311,0.9651329978432782,0.9650761246093492,0.9650755359960541,282.5,154.0,316.4,False
C4,4,15,1,1115,Logistic Regression,1233878,44513,6890,6549,2563,175160,223395,836540,18,44513,6676,22257,0,0.8287729703014782,0.8272920287751582,0.8287729703014782,0.8277754322233356,0.8277749869409418,4.6,270.0,286.5,False
C4,4,15,1,1115,Random Forest,1233878,44513,6890,6549,2563,175160,223395,836540,18,44513,6676,22257,0,0.9730871186592982,0.9730209106659111,0.9730871186592982,0.973026789962223,0.9730267997413959,19.4,,286.5,False
C4,4,15,1,1115,Decision Tree,1233878,44513,6890,6549,2563,175160,223395,836540,18,44513,6676,22257,0,0.9656737206272185,0.9656589828736861,0.9656737206272185,0.9656658077554203,0.9656657423208147,9.1,,286.5,False
C4,4,15,1,1115,Neural Network,1233878,44513,6890,6549,2563,175160,223395,836540,18,44513,6676,22257,0,0.9661230174776475,0.966053080956544,0.9661230174776475,0.9660457691178282,0.9660458512628223,252.1,137.0,286.5,False
C4,4,15,0,1015,Logistic Regression,1215075,44513,6880,6519,2288,173412,225778,817337,18,44513,6676,22257,0,0.8309295951835378,0.8298465474921128,0.8309295951835378,0.8301525106537235,0.8301541405904349,4.8,298.0,313.3,False
C4,4,15,0,1015,Random Forest,1215075,44513,6880,6519,2288,173412,225778,817337,18,44513,6676,22257,0,0.9723233140135688,0.9723076560830423,0.9723233140135688,0.9722379070377917,0.9722382727566121,20.4,,313.3,False
C4,4,15,0,1015,Decision Tree,1215075,44513,6880,6519,2288,173412,225778,817337,18,44513,6676,22257,0,0.96585343936739,0.9657782024403092,0.96585343936739,0.9657974171851729,0.9657979186928735,9.4,,313.3,False
C4,4,15,0,1015,Neural Network,1215075,44513,6880,6519,2288,173412,225778,817337,18,44513,6676,22257,0,0.9632924473199442,0.9632350622355045,0.9632924473199442,0.9632192908432179,0.9632198031440409,277.4,151.0,313.3,False
C4,4,15,2,1215,Logistic Regression,1187016,44514,6867,6521,2225,175036,212094,800996,18,44514,6677,22256,0,0.8259795111430626,0.825209641553498,0.8259795111430626,0.8254369768069282,0.8254357249461541,4.7,274.0,319.6,False
C4,4,15,2,1215,Random Forest,1187016,44514,6867,6521,2225,175036,212094,800996,18,44514,6677,22256,0,0.9744338605319913,0.974394992335579,0.9744338605319913,0.9743734902895795,0.9743730638574096,19.0,,319.6,False
C4,4,15,2,1215,Decision Tree,1187016,44514,6867,6521,2225,175036,212094,800996,18,44514,6677,22256,0,0.9682332854061826,0.9681771174403451,0.9682332854061826,0.968196059164243,0.9681955300764742,10.6,,319.6,False
C4,4,15,2,1215,Neural Network,1187016,44514,6867,6521,2225,175036,212094,800996,18,44514,6677,22256,0,0.9644590222861251,0.9644224580220941,0.9644590222861251,0.964326917020941,0.964326159434194,284.0,155.0,319.6,False
C1,1,20,0,1020,Logistic Regression,3199,3829,751,751,3199,,,,10,44513,8902,22257,0,0.9269892618052747,0.9267195329561766,0.9269892618052747,0.9267128137153192,0.9267136673617067,3.1,174.0,265.7,False
C1,1,20,0,1020,Random Forest,3199,3829,751,751,3199,,,,10,44513,8902,22257,0,0.9715595093678393,0.9715478110309714,0.9715595093678393,0.9714738308229912,0.9714742201691532,19.6,,265.7,False
C1,1,20,0,1020,Decision Tree,3199,3829,751,751,3199,,,,10,44513,8902,22257,0,0.963876533225502,0.9637959708572343,0.963876533225502,0.9638009680458544,0.9638014730513562,7.5,,265.7,False
C1,1,20,0,1020,Neural Network,3199,3829,751,751,3199,,,,10,44513,8902,22257,0,0.9678303455092779,0.967766518873747,0.9678303455092779,0.9677891102509827,0.9677895329472364,234.6,130.0,265.7,False
C1,1,20,2,1220,Logistic Regression,3875,4535,823,823,3875,,,,10,44514,8902,22256,0,0.9264468008626887,0.9262256853339373,0.9264468008626887,0.9261855277025343,0.926184637872255,2.8,169.0,272.1,False
C1,1,20,2,1220,Random Forest,3875,4535,823,823,3875,,,,10,44514,8902,22256,0,0.9730859094176851,0.9730365559296615,0.9730859094176851,0.9730226415879681,0.973022104256834,18.6,,272.1,False
C1,1,20,2,1220,Decision Tree,3875,4535,823,823,3875,,,,10,44514,8902,22256,0,0.9658519051042416,0.9658033804336619,0.9658519051042416,0.9658181291139224,0.9658175477353874,7.5,,272.1,False
C1,1,20,2,1220,Neural Network,3875,4535,823,823,3875,,,,10,44514,8902,22256,0,0.9637401150251618,0.9636736747293119,0.9637401150251618,0.9636095109758477,0.9636087416683037,242.5,133.0,272.1,False
C1,1,20,1,1120,Logistic Regression,3777,4339,751,751,3777,,,,10,44513,8902,22257,0,0.9291908163723772,0.928999107584604,0.9291908163723772,0.9289820045828985,0.9289819392118254,2.7,155.0,311.0,False
C1,1,20,1,1120,Random Forest,3777,4339,751,751,3777,,,,10,44513,8902,22257,0,0.9734914858246844,0.9734538360568293,0.9734914858246844,0.9734287255139068,0.9734287502813093,18.7,,311.0,False
C1,1,20,1,1120,Decision Tree,3777,4339,751,751,3777,,,,10,44513,8902,22257,0,0.9653142831468752,0.9653300900153795,0.9653142831468752,0.965318961402338,0.9653189351832504,7.0,,311.0,False
C1,1,20,1,1120,Neural Network,3777,4339,751,751,3777,,,,10,44513,8902,22257,0,0.9675607673990205,0.9675357251290617,0.9675607673990205,0.9675374022245259,0.9675374531042408,281.8,160.0,311.0,False
C2,2,20,1,1120,Logistic Regression,230635,44416,8159,8054,3777,226858,,,11,44513,8902,22257,0,0.805948690299681,0.8040881069031528,0.805948690299681,0.8047649149346228,0.8047641981098504,4.3,261.0,252.5,False
C2,2,20,1,1120,Random Forest,230635,44416,8159,8054,3777,226858,,,11,44513,8902,22257,0,0.9730871186592982,0.973051693494243,0.9730871186592982,0.9730201351902665,0.9730201662955906,18.4,,252.5,False
C2,2,20,1,1120,Decision Tree,230635,44416,8159,8054,3777,226858,,,11,44513,8902,22257,0,0.9624837129891719,0.9624547978950184,0.9624837129891719,0.9624685014445348,0.9624684535935513,11.7,,252.5,False
C2,2,20,1,1120,Neural Network,230635,44416,8159,8054,3777,226858,,,11,44513,8902,22257,0,0.9665273846430337,0.9664663696910741,0.9665273846430337,0.9664734904593949,0.9664734957774824,217.1,117.0,252.5,False
C2,2,20,0,1020,Logistic Regression,227706,44455,8099,8003,3199,224507,,,11,44513,8902,22257,0,0.8004223390394033,0.798997899543591,0.8004223390394033,0.7994962781164381,0.7994984859103414,4.7,272.0,299.5,False
C2,2,20,0,1020,Random Forest,227706,44455,8099,8003,3199,224507,,,11,44513,8902,22257,0,0.9709754234622815,0.970942083065136,0.9709754234622815,0.9709003780709581,0.9709007709596891,20.8,,299.5,False
C2,2,20,0,1020,Decision Tree,227706,44455,8099,8003,3199,224507,,,11,44513,8902,22257,0,0.9623039942490003,0.9622335996981659,0.9623039942490003,0.9622399465808418,0.9622403896733631,10.4,,299.5,False
C2,2,20,0,1020,Neural Network,227706,44455,8099,8003,3199,224507,,,11,44513,8902,22257,0,0.9636518848002875,0.9636096889415874,0.9636518848002875,0.9636020303080819,0.9636024644538621,262.7,144.0,299.5,False
C3,3,20,0,1020,Logistic Regression,507704,44513,9023,8378,3199,224507,280212,,13,44513,8902,22257,0,0.7998382531338455,0.7984101645311482,0.7998382531338455,0.7989289834373178,0.7989313337911509,5.3,274.0,230.1,False
C3,3,20,0,1020,Random Forest,507704,44513,9023,8378,3199,224507,280212,,13,44513,8902,22257,0,0.971200071887496,0.9711864610222807,0.971200071887496,0.9711256786697229,0.9711260623674534,20.1,,230.1,False
C3,3,20,0,1020,Decision Tree,507704,44513,9023,8378,3199,224507,280212,,13,44513,8902,22257,0,0.9623039942490003,0.9622417713718794,0.9623039942490003,0.9622449783100032,0.9622454294564294,12.0,,230.1,False
C3,3,20,0,1020,Neural Network,507704,44513,9023,8378,3199,224507,280212,,13,44513,8902,22257,0,0.9649997753515748,0.9649384826441901,0.9649997753515748,0.964939223622005,0.9649396634112442,191.6,108.0,230.1,False
C2,2,20,2,1220,Logistic Regression,229096,44404,8143,8033,3875,225221,,,11,44514,8902,22256,0,0.8056254493170381,0.8039504169802913,0.8056254493170381,0.8045535254185361,0.8045522491168485,4.7,274.0,298.3,False
C2,2,20,2,1220,Random Forest,229096,44404,8143,8033,3875,225221,,,11,44514,8902,22256,0,0.973490294751977,0.9734466215803572,0.973490294751977,0.9734331465563376,0.9734326527736842,20.9,,298.3,False
C2,2,20,2,1220,Decision Tree,229096,44404,8143,8033,3875,225221,,,11,44514,8902,22256,0,0.9654475197699497,0.9654334277572674,0.9654475197699497,0.9654361952571434,0.9654356801164958,11.3,,298.3,False
C2,2,20,2,1220,Neural Network,229096,44404,8143,8033,3875,225221,,,11,44514,8902,22256,0,0.9641445003594536,0.9640902792390458,0.9641445003594536,0.9640385652055169,0.9640378869138344,260.5,147.0,298.3,False
C3,3,20,1,1120,Logistic Regression,518463,44513,9071,8368,3777,226858,288004,,13,44513,8902,22257,0,0.8054095340791662,0.803475127049796,0.8054095340791662,0.8041645896849392,0.8041640025229126,4.0,234.0,290.8,False
C3,3,20,1,1120,Random Forest,518463,44513,9071,8368,3777,226858,288004,,13,44513,8902,22257,0,0.9727276811789549,0.9726793699878661,0.9727276811789549,0.9726627501788552,0.9726627512799118,20.4,,290.8,False
C3,3,20,1,1120,Decision Tree,518463,44513,9071,8368,3777,226858,288004,,13,44513,8902,22257,0,0.964909915981489,0.9648914895210788,0.964909915981489,0.964899106221015,0.9648991272332014,11.2,,290.8,False
C3,3,20,1,1120,Neural Network,518463,44513,9071,8368,3777,226858,288004,,13,44513,8902,22257,0,0.9629779395246439,0.9629359454248809,0.9629779395246439,0.962943153609942,0.9629432133340575,254.3,143.0,290.8,False
C3,3,20,2,1220,Logistic Regression,515419,44514,9061,8340,3875,225221,286528,,13,44514,8902,22256,0,0.8058950395398994,0.8042910625513272,0.8058950395398994,0.8048549738484131,0.8048535426114485,4.3,270.0,266.8,False
C3,3,20,2,1220,Random Forest,515419,44514,9061,8340,3875,225221,286528,,13,44514,8902,22256,0,0.973490294751977,0.9734442823978386,0.973490294751977,0.9734291647181572,0.9734286760294122,19.8,,266.8,False
C3,3,20,2,1220,Decision Tree,515419,44514,9061,8340,3875,225221,286528,,13,44514,8902,22256,0,0.965088066139468,0.9650526199263934,0.965088066139468,0.9650685379779739,0.9650680417072696,11.2,,266.8,False
C3,3,20,2,1220,Neural Network,515419,44514,9061,8340,3875,225221,286528,,13,44514,8902,22256,0,0.9642792954708842,0.9642101221637037,0.9642792954708842,0.9642358674126061,0.9642352087063587,230.6,126.0,266.8,False
C4,4,20,0,1020,Logistic Regression,1597913,44513,9159,8693,3199,224507,280212,1095007,18,44513,8902,22257,0,0.7955250033697264,0.7936906113025594,0.7955250033697264,0.7943768619537636,0.7943790593237456,4.4,250.0,268.9,False
C4,4,20,0,1020,Random Forest,1597913,44513,9159,8693,3199,224507,280212,1095007,18,44513,8902,22257,0,0.9720088062182685,0.9720066002810047,0.9720088062182685,0.971931694320939,0.9719320592400086,20.8,,268.9,False
C4,4,20,0,1020,Decision Tree,1597913,44513,9159,8693,3199,224507,280212,1095007,18,44513,8902,22257,0,0.9620793458237857,0.961985525829191,0.9620793458237857,0.9620003513359549,0.9620008643182946,11.1,,268.9,False
C4,4,20,0,1020,Neural Network,1597913,44513,9159,8693,3199,224507,280212,1095007,18,44513,8902,22257,0,0.9666172440131194,0.9665712033358915,0.9666172440131194,0.96658091444264,0.9665813344614824,231.3,129.0,268.9,False
C4,4,20,1,1120,Logistic Regression,1609426,44513,9193,8661,3777,226858,288004,1096297,18,44513,8902,22257,0,0.7994788156535023,0.797412417810326,0.7994788156535023,0.798209876008789,0.7982091558458135,3.8,229.0,260.2,False
C4,4,20,1,1120,Random Forest,1609426,44513,9193,8661,3777,226858,288004,1096297,18,44513,8902,22257,0,0.9724581030686975,0.9724061185749567,0.9724581030686975,0.9724003451272493,0.9724003859255642,20.3,,260.2,False
C4,4,20,1,1120,Decision Tree,1609426,44513,9193,8661,3777,226858,288004,1096297,18,44513,8902,22257,0,0.964415689446017,0.9643751787605075,0.964415689446017,0.9643897994405768,0.9643896885696451,12.1,,260.2,False
C4,4,20,1,1120,Neural Network,1609426,44513,9193,8661,3777,226858,288004,1096297,18,44513,8902,22257,0,0.96585343936739,0.9657904500883614,0.96585343936739,0.9657816251791145,0.9657816339053833,222.8,126.0,260.2,False
C1,1,25,0,1025,Logistic Regression,4724,5563,1098,1098,4724,,,,10,44513,11128,22257,0,0.9237543244821854,0.9234673547073319,0.9237543244821854,0.9234600979106169,0.9234609784818923,3.3,191.0,263.2,False
C1,1,25,0,1025,Random Forest,4724,5563,1098,1098,4724,,,,10,44513,11128,22257,0,0.9707058453520241,0.9706827481278859,0.9707058453520241,0.9706342749755756,0.9706346423138376,20.6,,263.2,False
C1,1,25,0,1025,Decision Tree,4724,5563,1098,1098,4724,,,,10,44513,11128,22257,0,0.9655838612571326,0.9655059176642646,0.9655838612571326,0.9655038762557328,0.9655043175631954,6.8,,263.2,False
C1,1,25,0,1025,Neural Network,4724,5563,1098,1098,4724,,,,10,44513,11128,22257,0,0.964864986296446,0.9648845346166471,0.964864986296446,0.9647785670841195,0.9647790470310136,231.6,132.0,263.2,False
C4,4,20,2,1220,Logistic Regression,1565680,44514,9189,8663,3875,225221,286528,1055720,18,44514,8902,22256,0,0.801312005751258,0.7998022131872183,0.801312005751258,0.8003374491943315,0.8003361544249232,4.1,236.0,308.7,False
C4,4,20,2,1220,Random Forest,1565680,44514,9189,8663,3875,225221,286528,1055720,18,44514,8902,22256,0,0.9732207045291158,0.9731736151027567,0.9732207045291158,0.9731527352847341,0.973152203345658,21.2,,308.7,False
C4,4,20,2,1220,Decision Tree,1565680,44514,9189,8663,3875,225221,286528,1055720,18,44514,8902,22256,0,0.964009705248023,0.9639727103839674,0.964009705248023,0.9639845914372906,0.9639839741172308,9.8,,308.7,False
